,nom,nom2,altitude,lat,lng,departement,lien,liencols,ouverture,est_cycliste
220,Baisse de la Séréna,,1307.0,44.05496,7.15997,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
221,La Colle,,1285.0,44.11436,6.86362,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
222,Col de Castellaras,,1248.0,43.78761,6.84661,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de Castellaras.htm,,True
223,Col Bas,Col de Colle Basse,1194.0,43.78734,6.73446,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col Bas.htm,,True
224,Collet de la Selle,,1178.0,43.77546,6.81263,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
225,Col de Val Ferrière,,1169.0,43.75091,6.73035,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de Val Ferrière.htm,,True
226,Col de la Madone,,1162.0,43.97897,7.05335,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de la Madone de Thiéry.htm,,True
227,Col de l'Ablé,,1149.0,43.89358,7.38224,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
228,Col de Pinpinier,,1136.0,43.83861,6.82845,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de Pinpinier.htm,,True
229,Col de l'Ecre,,1118.0,43.74187,6.94575,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de l'ecre.htm,,True
230,Col de la Sine,,1108.0,43.75946,6.86135,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de la Sine.htm,,True
231,Col de Vé Gautier,,1099.0,43.90463,7.07022,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
232,Col de la Porte,,1057.0,43.90751,7.3335,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de la Porte.htm,,True
233,Col de Besseuges,,1056.0,43.93372,6.91896,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
234,Col de la Madone,,1050.0,43.91615,7.23117,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
235,Col du Ferrier,,1041.0,43.71263,6.86443,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col du Ferrier.htm,,True
236,La Colette,,1039.0,43.72947,6.79253,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
237,Baisse de Rourebel,,1017.0,43.92794,6.99925,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
238,Pas de l'Escous,,1008.0,43.90573,7.36162,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
239,Col de l'Orme,,1005.0,43.90064,7.36238,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
240,Col de Braus,,1002.0,43.87263,7.39898,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de Braus.htm,,True
241,Col St Roch,,990.0,43.89588,7.33903,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col Saint-Roch.htm,,True
242,Pas de la Faye,,981.0,43.71097,6.83664,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Pas de la Faye.htm,,True
243,Col St Jean,,979.0,44.02249,7.32598,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
244,Col de Savel,,972.0,43.88524,7.3284,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
245,Col de Vence,,963.0,43.76072,7.07513,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de Vence.htm,,True
246,Col St Michel,,935.0,43.88534,7.13705,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col Saint-Michel.htm,,True
247,Col de la Madone de Gorbio,,925.0,43.80302,7.42333,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de la Madone de Gorbio.htm,,True
248,Col de l'Abeille,,922.0,43.95796,7.19863,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
249,Col de Brouis,,879.0,43.92436,7.47671,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de Brouis.htm,,True
250,Col de St Raphael,Pas de St Raphael,876.0,43.9378,6.93254,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de St Raphael.htm,,True
251,Col du Pilon,,780.0,43.68491,6.88302,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col du Pilon.htm,,True
252,Col de l'Arme,,754.0,43.75945,7.41668,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
253,Col Saint-Roch,,747.0,43.88294,6.89102,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
254,Col des Banquettes,,744.0,43.81379,7.44677,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
255,Baisse de Figuière,,740.0,43.89757,7.44425,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
256,Collet de Gasq,,738.0,43.6902,6.86086,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Collet de Gasq.htm,,True
257,Col du St Bernard,,736.0,43.80781,7.40535,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
258,Col de Castillon,,730.0,43.83915,7.46085,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
259,Col St Marc,,725.0,43.88452,6.90136,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
260,Col de Castillon,Col de la Garde,706.0,43.83947,7.46125,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de Castillon.htm,,True
261,Col de la Lèque,,695.0,43.68186,6.81304,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de la Lèque.htm,,True
262,Col de la Peire Plantade,,690.0,43.88724,6.91921,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
263,Col du Mont Gros,,686.0,43.76771,7.4377,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
264,Col de St Pancrace,,672.0,43.79328,7.39968,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de St Pancrace.htm,,True
265,Baisse de Malamoullier,,663.0,43.82689,7.39353,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
266,Col du Pérus,,659.0,43.90267,7.47317,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
267,Col St Jean,,642.0,43.86078,7.42832,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
268,Col de Chateauneuf de Contes,,628.0,43.80046,7.29286,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de Chateauneuf de Contes.htm,,True
269,Collet des Sausses,,626.0,43.86785,7.16703,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
270,Col de Rostan,,610.0,43.85539,7.16929,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
271,Col St Sébastien,,602.0,43.80205,7.45865,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
272,Col des Ferres,,596.0,43.84507,7.09296,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
273,Col de Guerre,,557.0,43.75358,7.40321,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de Guerre.htm,,True
274,Col de l'Ane,,555.0,43.83027,7.12935,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
275,Colla Donna,,538.0,43.82545,7.34023,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
276,Col d'Aspremont,Col de la Prairie,532.0,43.78202,7.25271,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col d'Aspremont.htm,,True
277,Col d'Eze,,507.0,43.73405,7.34682,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col d'Eze.htm,,True
278,Col de Saint-Martin,,490.0,43.82007,7.32886,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
279,Col de Vescavo,,478.0,43.88491,7.50267,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
280,Col de Bordine,Baisse Rougier,477.0,43.77149,7.29995,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
281,Col de Calaïsson,,471.0,43.81872,7.34543,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de Calaïsson.htm,,True
282,Col de la Tuilerie,Col de Coupière,468.0,43.77541,7.44714,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
283,Colle Belle,,423.0,43.85311,7.14164,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
284,Col de Nice,,414.0,43.82647,7.35059,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,https://www.cols-cyclisme.com/recherche/Col de Nice.htm,,True
285,Pas de Pique,,377.0,43.63285,6.83123,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
286,Pas de Becche,,370.0,43.88188,7.51017,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
287,Col de l'Olivier,,367.0,43.8149,7.22684,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
288,Le Seuil,,359.0,43.9296,7.12804,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
289,Col des Dauphins,,342.0,43.80369,7.22395,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
290,Col des Quatre Chemins,,329.0,43.71666,7.31282,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
291,Collet du Pioum,,315.0,43.74958,7.24483,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
292,Le Collet,,311.0,43.76483,7.22662,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
293,Col de Pelletier,,310.0,43.79458,7.37032,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
294,La Baisse,,308.0,43.75649,7.22053,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
295,Col de Peyron,,304.0,43.74243,7.1448,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
296,Col des Trois Termes,,303.0,43.50251,6.88407,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
297,Col de Bast,,291.0,43.74247,7.24054,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
298,Le Collet,,290.0,43.78493,7.35539,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
299,Col de Garde,,265.0,43.78481,7.46644,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
300,Pas de l'Arme,,250.0,43.90022,7.52348,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
301,Col Ste Lucie,,250.0,43.79395,7.47258,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
302,Col de l'Olive,,247.0,43.79147,7.46933,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
303,Col de la Cadière,,241.0,43.49498,6.90372,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
304,Col de Peygros,,205.0,43.6219,6.89667,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
305,Col des Serres,,199.0,43.78227,7.47297,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
306,Col des Boschi,,190.0,43.78677,7.46875,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
307,Col St Antoine,,190.0,43.56458,7.04628,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
308,Col du Caire,,180.0,43.71004,7.31917,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
309,Col de Villefranche,,149.0,43.70588,7.30112,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
310,Col de Pigna,,140.0,43.7971,7.48209,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
311,Col de l'Esquillon,,83.0,43.48752,6.94441,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
312,Col des Grailles,Collet des Grailles,39.0,43.65972,7.12937,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
313,Col de Beaulieu,,17.0,43.70156,7.32665,des Alpes-Maritimes,cols-departement-alpes-maritimes-d06.html,,,False
314,Col de la Croix de Boutière,,1506.0,44.89946,4.18539,de l' Ardèche,cols-departement-ardeche-d07.html,https://www.cols-cyclisme.com/recherche/Col de la Croix de Boutière.htm,,True
315,Col du Pendu,,1425.0,44.651,4.04075,de l' Ardèche,cols-departement-ardeche-d07.html,,,False
316,Col de la Clède,,1385.0,44.87786,4.18418,de l' Ardèche,cols-departement-ardeche-d07.html,,,False
317,Col de Meyrand,,1370.0,44.60738,4.07452,de l' Ardèche,cols-departement-ardeche-d07.html,https://www.cols-cyclisme.com/recherche/Col de Meyrand.htm,,True
318,Col du Pranlet,,1363.0,44.81581,4.26528,de l' Ardèche,cols-departement-ardeche-d07.html,https://www.cols-cyclisme.com/recherche/Col du Pranlet.htm,,True
319,Col de la Croix de Bauzon,,1308.0,44.63509,4.09728,de l' Ardèche,cols-departement-ardeche-d07.html,https://www.cols-cyclisme.com/recherche/Col de la Croix de Bauzon.htm,,True
320,Col du Cros du Loup,,1281.0,44.74997,4.18211,de l' Ardèche,cols-departement-ardeche-d07.html,,,False
321,Col de Chabanis,,1261.0,44.86522,4.10235,de l' Ardèche,cols-departement-ardeche-d07.html,,,False
322,Col de la Chavade,,1261.0,44.69622,4.02193,de l' Ardèche,cols-departement-ardeche-d07.html,,,False
323,Col de Fioulebise,,1249.0,44.77373,4.047,de l' Ardèche,cols-departement-ardeche-d07.html,,,False
324,Col du Rouvey,,1244.0,45.14888,4.50219,de l' Ardèche,cols-departement-ardeche-d07.html,https://www.cols-cyclisme.com/recherche/Col du Rouvey.htm,,True
